ID,pollutant,tissue,concentration,status,outlier,prediction,residual,model_anomaly,final_anomaly_flag
60_07_liver,Metal_C,liver,7.24,BLOD,no,3.2875523355145235,-18.53724167489782,False,False
60_07_stomach,Metal_C,stomach,1491.7,Detected,no,3.2875523355145235,1465.9227583251022,False,False
65_14_muscle,Metal_C,muscle,7.42,BLOD,no,3.139364880877328,-14.669197809862359,False,False
65_14_liver,Metal_C,liver,7.14,BLOD,no,3.139364880877328,-14.949197809862358,False,False
65_14_stomach,Metal_C,stomach,195.47,Detected,no,3.139364880877328,173.38080219013764,False,False
28_04_muscle,Metal_C,muscle,1.48,Detected,no,2.8103689110827146,-14.136046932106218,False,False
28_04_liver,Metal_C,liver,2.5,Detected,no,2.8103689110827146,-13.116046932106219,False,False
28_04_stomach,Metal_C,stomach,955.3,Detected,no,2.8103689110827146,939.6839530678938,False,False
60_02_muscle,Metal_C,muscle,7.47,BLOD,no,3.2875523355145235,-18.307241674897824,False,False
60_02_liver,Metal_C,liver,7.6,BLOD,no,3.2875523355145235,-18.17724167489782,False,False
60_02_inksac,Metal_C,inksac,9.59,Detected,no,3.2875523355145235,-16.187241674897823,False,False
60_02_stomach,Metal_C,stomach,473.39,Detected,no,3.2875523355145235,447.61275832510216,False,False
60_03_muscle,Metal_C,muscle,6.77,BLOD,no,3.2875523355145235,-19.007241674897823,False,False
60_04_muscle,Metal_C,muscle,7.3,BLOD,no,3.2875523355145235,-18.477241674897822,False,False
60_03_liver,Metal_C,liver,7.02,BLOD,no,3.2875523355145235,-18.757241674897823,False,False
60_04_liver,Metal_C,liver,7.57,BLOD,no,3.2875523355145235,-18.207241674897823,False,False
60_04_inksac,Metal_C,inksac,10.99,Detected,no,3.2875523355145235,-14.787241674897823,False,False
60_03_stomach,Metal_C,stomach,1033.55,Detected,no,3.2875523355145235,1007.7727583251021,False,False
60_04_stomach,Metal_C,stomach,1721.82,Detected,no,3.2875523355145235,1696.042758325102,False,False
47_12_muscle,Metal_C,muscle,1.4,Detected,no,2.9402211338195556,-16.520029708128305,False,False
47_12_liver,Metal_C,liver,3.95,Detected,no,2.9402211338195556,-13.970029708128305,False,False
47_12_inksac,Metal_C,inksac,3.64,Detected,no,2.9402211338195556,-14.280029708128303,False,False
47_12_stomach,Metal_C,stomach,738.71,Detected,no,2.9402211338195556,720.7899702918718,False,False
65_13_muscle,Metal_C,muscle,7.04,BLOD,no,3.139364880877328,-15.04919780986236,False,False
65_13_liver,Metal_C,liver,6.99,BLOD,no,3.139364880877328,-15.099197809862359,False,False
65_13_inksac,Metal_C,inksac,2.76,Detected,no,3.139364880877328,-19.329197809862357,False,False
65_13_stomach,Metal_C,stomach,1735.91,Detected,no,3.139364880877328,1713.8208021901378,False,False
60_06_muscle,Metal_C,muscle,7.34,BLOD,no,3.2875523355145235,-18.437241674897823,False,False
60_06_liver,Metal_C,liver,7.44,BLOD,no,3.2875523355145235,-18.33724167489782,False,False
60_06_inksac,Metal_C,inksac,5.85,Detected,no,3.2875523355145235,-19.92724167489782,False,False
60_06_stomach,Metal_C,stomach,344.16,Detected,no,3.2875523355145235,318.3827583251022,False,False
49_01_muscle,Metal_C,muscle,0.66,Detected,no,2.683869001028331,-12.981632341124422,False,False
49_01_liver,Metal_C,liver,2.9,Detected,no,2.683869001028331,-10.741632341124422,False,False
49_01_stomach,Metal_C,stomach,652.71,Detected,no,2.683869001028331,639.0683676588756,False,False
26_15_muscle,Metal_C,muscle,1.34,Detected,no,2.9865095338112746,-17.476393185526174,False,False
26_15_liver,Metal_C,liver,3.03,Detected,no,2.9865095338112746,-15.786393185526174,False,False
26_15_stomach,Metal_C,stomach,702.2,Detected,no,2.9865095338112746,683.3836068144739,False,False
28_10_muscle,Metal_C,muscle,0.78,Detected,no,2.8103689110827146,-14.83604693210622,False,False
28_10_liver,Metal_C,liver,2.56,Detected,no,2.8103689110827146,-13.056046932106218,False,False
28_10_stomach,Metal_C,stomach,353.51,Detected,no,2.8103689110827146,337.8939530678938,False,False
60_15_muscle,Metal_C,muscle,7.04,BLOD,no,3.2875523355145235,-18.737241674897824,False,False
60_15_liver,Metal_C,liver,7.43,BLOD,no,3.2875523355145235,-18.347241674897823,False,False
60_15_stomach,Metal_C,stomach,1502.39,Detected,no,3.2875523355145235,1476.6127583251023,False,False
47_03_muscle,Metal_C,muscle,0.66,Detected,no,2.9402211338195556,-17.260029708128304,False,False
47_03_liver,Metal_C,liver,2.93,Detected,no,2.9402211338195556,-14.990029708128304,False,False
47_03_inksac,Metal_C,inksac,9.42,Detected,no,2.9402211338195556,-8.500029708128304,False,False
47_03_stomach,Metal_C,stomach,1835.82,Detected,no,2.9402211338195556,1817.8999702918716,True,True
28_08_muscle,Metal_C,muscle,0.75,Detected,no,2.8103689110827146,-14.866046932106219,False,False
28_08_liver,Metal_C,liver,3.57,Detected,no,2.8103689110827146,-12.046046932106218,False,False
28_08_stomach,Metal_C,stomach,660.03,Detected,no,2.8103689110827146,644.4139530678938,False,False
26_07_muscle,Metal_C,muscle,0.63,Detected,no,2.9865095338112746,-18.186393185526175,False,False
26_07_liver,Metal_C,liver,2.68,Detected,no,2.9865095338112746,-16.136393185526174,False,False
26_07_stomach,Metal_C,stomach,1574.15,Detected,no,2.9865095338112746,1555.333606814474,False,False
65_03_muscle,Metal_C,muscle,7.56,BLOD,no,3.139364880877328,-14.52919780986236,False,False
65_03_liver,Metal_C,liver,7.02,BLOD,no,3.139364880877328,-15.06919780986236,False,False
65_03_inksac,Metal_C,inksac,5.0,Detected,no,3.139364880877328,-17.08919780986236,False,False
65_03_stomach,Metal_C,stomach,868.19,Detected,no,3.139364880877328,846.1008021901376,False,False
65_04_muscle,Metal_C,muscle,6.97,BLOD,no,3.139364880877328,-15.11919780986236,False,False
65_04_liver,Metal_C,liver,6.99,BLOD,no,3.139364880877328,-15.099197809862359,False,False
65_04_inksac,Metal_C,inksac,7.95,Detected,no,3.139364880877328,-14.13919780986236,False,False
65_04_stomach,Metal_C,stomach,1226.4,Detected,no,3.139364880877328,1204.3108021901378,False,False
26_03_muscle,Metal_C,muscle,0.81,Detected,no,2.9865095338112746,-18.006393185526175,False,False
26_03_liver,Metal_C,liver,3.33,Detected,no,2.9865095338112746,-15.486393185526174,False,False
26_03_stomach,Metal_C,stomach,1769.79,Detected,no,2.9865095338112746,1750.973606814474,False,False
28_11_muscle,Metal_C,muscle,0.78,Detected,no,2.8103689110827146,-14.83604693210622,False,False
28_11_liver,Metal_C,liver,3.19,Detected,no,2.8103689110827146,-12.42604693210622,False,False
28_11_stomach,Metal_C,stomach,1274.04,Detected,no,2.8103689110827146,1258.4239530678938,False,False
47_07_muscle,Metal_C,muscle,1.61,Detected,no,2.9402211338195556,-16.310029708128305,False,False
47_07_liver,Metal_C,liver,2.58,Detected,no,2.9402211338195556,-15.340029708128304,False,False
47_07_inksac,Metal_C,inksac,0.98,Detected,no,2.9402211338195556,-16.940029708128304,False,False
47_07_stomach,Metal_C,stomach,1499.36,Detected,no,2.9402211338195556,1481.4399702918715,False,False
26_09_muscle,Metal_C,muscle,1.17,Detected,no,2.9865095338112746,-17.646393185526172,False,False
26_09_liver,Metal_C,liver,2.89,Detected,no,2.9865095338112746,-15.926393185526173,False,False
26_09_stomach,Metal_C,stomach,382.76,Detected,no,2.9865095338112746,363.9436068144738,False,False
65_05_muscle,Metal_C,muscle,6.7,BLOD,no,3.139364880877328,-15.38919780986236,False,False
65_05_liver,Metal_C,liver,6.71,BLOD,no,3.139364880877328,-15.379197809862358,False,False
65_05_stomach,Metal_C,stomach,1746.58,Detected,no,3.139364880877328,1724.4908021901376,False,False
26_08_muscle,Metal_C,muscle,1.0,Detected,no,2.9865095338112746,-17.816393185526174,False,False
26_08_liver,Metal_C,liver,2.23,Detected,no,2.9865095338112746,-16.586393185526173,False,False
26_08_stomach,Metal_C,stomach,1349.31,Detected,no,2.9865095338112746,1330.4936068144739,False,False
47_02_muscle,Metal_C,muscle,0.64,Detected,no,2.9402211338195556,-17.280029708128303,False,False
47_02_liver,Metal_C,liver,2.94,Detected,no,2.9402211338195556,-14.980029708128304,False,False
47_02_inksac,Metal_C,inksac,10.35,Detected,no,2.9402211338195556,-7.570029708128304,False,False
47_02_stomach,Metal_C,stomach,2019.88,Detected,no,2.9402211338195556,2001.9599702918717,True,True
28_05_muscle,Metal_C,muscle,1.36,Detected,no,2.8103689110827146,-14.25604693210622,False,False
28_05_liver,Metal_C,liver,2.72,Detected,no,2.8103689110827146,-12.896046932106218,False,False
28_05_stomach,Metal_C,stomach,2066.23,Detected,no,2.8103689110827146,2050.613953067894,True,True
26_04_muscle,Metal_C,muscle,0.89,Detected,no,2.9865095338112746,-17.926393185526173,False,False
26_04_liver,Metal_C,liver,3.01,Detected,no,2.9865095338112746,-15.806393185526174,False,False
26_04_stomach,Metal_C,stomach,2248.97,Detected,no,2.9865095338112746,2230.1536068144737,True,True
47_13_muscle,Metal_C,muscle,1.0,Detected,no,2.9402211338195556,-16.920029708128304,False,False
47_14_muscle,Metal_C,muscle,1.36,Detected,no,2.9402211338195556,-16.560029708128305,False,False
47_13_liver,Metal_C,liver,3.44,Detected,no,2.9402211338195556,-14.480029708128304,False,False
47_14_liver,Metal_C,liver,3.29,Detected,no,2.9402211338195556,-14.630029708128305,False,False
47_13_inksac,Metal_C,inksac,1.76,Detected,no,2.9402211338195556,-16.160029708128302,False,False
47_14_inksac,Metal_C,inksac,6.3,Detected,no,2.9402211338195556,-11.620029708128303,False,False
47_13_stomach,Metal_C,stomach,1482.44,Detected,no,2.9402211338195556,1464.5199702918717,False,False
47_14_stomach,Metal_C,stomach,1722.33,Detected,no,2.9402211338195556,1704.4099702918716,False,False
28_03_muscle,Metal_C,muscle,1.27,Detected,no,2.8103689110827146,-14.34604693210622,False,False
28_03_liver,Metal_C,liver,3.94,Detected,no,2.8103689110827146,-11.67604693210622,False,False
28_03_stomach,Metal_C,stomach,1274.26,Detected,no,2.8103689110827146,1258.6439530678938,False,False
28_02_muscle,Metal_C,muscle,1.09,Detected,no,2.8103689110827146,-14.526046932106219,False,False
28_02_liver,Metal_C,liver,3.24,Detected,no,2.8103689110827146,-12.376046932106219,False,False
28_02_stomach,Metal_C,stomach,792.78,Detected,no,2.8103689110827146,777.1639530678938,False,False
49_05_muscle,Metal_C,muscle,1.64,Detected,no,2.683869001028331,-12.001632341124422,False,False
49_05_liver,Metal_C,liver,2.68,Detected,no,2.683869001028331,-10.961632341124423,False,False
49_05_inksac,Metal_C,inksac,1.91,Detected,no,2.683869001028331,-11.731632341124422,False,False
49_05_stomach,Metal_C,stomach,2062.38,Detected,no,2.683869001028331,2048.7383676588756,True,True
28_06_muscle,Metal_C,muscle,0.72,Detected,no,2.8103689110827146,-14.896046932106218,False,False
28_06_liver,Metal_C,liver,2.11,Detected,no,2.8103689110827146,-13.50604693210622,False,False
28_06_stomach,Metal_C,stomach,1575.61,Detected,no,2.8103689110827146,1559.9939530678937,False,False
28_09_muscle,Metal_C,muscle,0.64,Detected,no,2.8103689110827146,-14.976046932106218,False,False
28_09_liver,Metal_C,liver,3.49,Detected,no,2.8103689110827146,-12.126046932106219,False,False
28_09_stomach,Metal_C,stomach,1168.41,Detected,no,2.8103689110827146,1152.7939530678939,False,False
49_02_muscle,Metal_C,muscle,1.48,Detected,no,2.683869001028331,-12.161632341124422,False,False
49_02_liver,Metal_C,liver,2.19,Detected,no,2.683869001028331,-11.451632341124423,False,False
49_02_inksac,Metal_C,inksac,2.86,Detected,no,2.683869001028331,-10.781632341124423,False,False
49_02_stomach,Metal_C,stomach,801.03,Detected,no,2.683869001028331,787.3883676588755,False,False
28_14_muscle,Metal_C,muscle,0.87,Detected,no,2.8103689110827146,-14.74604693210622,False,False
28_14_liver,Metal_C,liver,2.18,Detected,no,2.8103689110827146,-13.436046932106219,False,False
28_14_stomach,Metal_C,stomach,1838.25,Detected,no,2.8103689110827146,1822.6339530678938,True,True
26_06_muscle,Metal_C,muscle,0.69,Detected,no,2.9865095338112746,-18.126393185526172,False,False
26_06_liver,Metal_C,liver,2.08,Detected,no,2.9865095338112746,-16.736393185526175,False,False
26_06_stomach,Metal_C,stomach,1036.6,Detected,no,2.9865095338112746,1017.7836068144737,False,False
47_05_muscle,Metal_C,muscle,0.78,Detected,no,2.9402211338195556,-17.140029708128303,False,False
47_05_liver,Metal_C,liver,3.86,Detected,no,2.9402211338195556,-14.060029708128305,False,False
47_05_inksac,Metal_C,inksac,8.96,Detected,no,2.9402211338195556,-8.960029708128303,False,False
47_05_stomach,Metal_C,stomach,335.24,Detected,no,2.9402211338195556,317.3199702918717,False,False
28_13_muscle,Metal_C,muscle,0.74,Detected,no,2.8103689110827146,-14.876046932106219,False,False
28_13_liver,Metal_C,liver,3.3,Detected,no,2.8103689110827146,-12.316046932106218,False,False
28_13_stomach,Metal_C,stomach,970.83,Detected,no,2.8103689110827146,955.2139530678938,False,False
28_01_muscle,Metal_C,muscle,1.21,Detected,no,2.8103689110827146,-14.406046932106218,False,False
28_01_liver,Metal_C,liver,2.36,Detected,no,2.8103689110827146,-13.25604693210622,False,False
28_01_stomach,Metal_C,stomach,680.94,Detected,no,2.8103689110827146,665.3239530678939,False,False
26_12_muscle,Metal_C,muscle,0.86,Detected,no,2.9865095338112746,-17.956393185526174,False,False
26_12_liver,Metal_C,liver,2.68,Detected,no,2.9865095338112746,-16.136393185526174,False,False
26_12_stomach,Metal_C,stomach,737.7,Detected,no,2.9865095338112746,718.8836068144739,False,False
47_06_muscle,Metal_C,muscle,1.35,Detected,no,2.9402211338195556,-16.570029708128303,False,False
47_06_liver,Metal_C,liver,4.28,Detected,no,2.9402211338195556,-13.640029708128303,False,False
47_06_inksac,Metal_C,inksac,1.43,Detected,no,2.9402211338195556,-16.490029708128304,False,False
47_06_stomach,Metal_C,stomach,1001.0,Detected,no,2.9402211338195556,983.0799702918717,False,False
26_05_muscle,Metal_C,muscle,0.72,Detected,no,2.9865095338112746,-18.096393185526175,False,False
26_05_liver,Metal_C,liver,2.5,Detected,no,2.9865095338112746,-16.316393185526174,False,False
26_05_stomach,Metal_C,stomach,330.61,Detected,no,2.9865095338112746,311.79360681447383,False,False
28_07_muscle,Metal_C,muscle,1.16,Detected,no,2.8103689110827146,-14.456046932106219,False,False
28_07_liver,Metal_C,liver,3.14,Detected,no,2.8103689110827146,-12.476046932106218,False,False
28_07_stomach,Metal_C,stomach,1173.14,Detected,no,2.8103689110827146,1157.523953067894,False,False
47_08_muscle,Metal_C,muscle,0.99,Detected,no,2.9402211338195556,-16.930029708128306,False,False
47_09_muscle,Metal_C,muscle,1.33,Detected,no,2.9402211338195556,-16.590029708128306,False,False
47_08_liver,Metal_C,liver,2.5,Detected,no,2.9402211338195556,-15.420029708128304,False,False
47_09_liver,Metal_C,liver,3.31,Detected,no,2.9402211338195556,-14.610029708128303,False,False
47_08_inksac,Metal_C,inksac,6.84,Detected,no,2.9402211338195556,-11.080029708128304,False,False
47_09_inksac,Metal_C,inksac,7.02,Detected,no,2.9402211338195556,-10.900029708128304,False,False
47_08_stomach,Metal_C,stomach,1307.23,Detected,no,2.9402211338195556,1289.3099702918717,False,False
47_09_stomach,Metal_C,stomach,392.27,Detected,no,2.9402211338195556,374.34997029187167,False,False
26_13_muscle,Metal_C,muscle,0.62,Detected,no,2.9865095338112746,-18.196393185526173,False,False
26_13_liver,Metal_C,liver,3.3,Detected,no,2.9865095338112746,-15.516393185526173,False,False
26_13_stomach,Metal_C,stomach,1501.18,Detected,no,2.9865095338112746,1482.363606814474,False,False
47_15_muscle,Metal_C,muscle,1.11,Detected,no,2.9402211338195556,-16.810029708128305,False,False
47_15_liver,Metal_C,liver,3.3,Detected,no,2.9402211338195556,-14.620029708128303,False,False
47_15_inksac,Metal_C,inksac,10.0,Detected,no,2.9402211338195556,-7.920029708128304,False,False
47_15_stomach,Metal_C,stomach,732.72,Detected,no,2.9402211338195556,714.7999702918718,False,False
26_14_muscle,Metal_C,muscle,0.64,Detected,no,2.9865095338112746,-18.176393185526173,False,False
26_14_liver,Metal_C,liver,2.3,Detected,no,2.9865095338112746,-16.516393185526173,False,False
26_14_stomach,Metal_C,stomach,1682.97,Detected,no,2.9865095338112746,1664.153606814474,False,False
47_10_muscle,Metal_C,muscle,1.34,Detected,no,2.9402211338195556,-16.580029708128304,False,False
47_10_liver,Metal_C,liver,3.47,Detected,no,2.9402211338195556,-14.450029708128303,False,False
47_10_inksac,Metal_C,inksac,1.08,Detected,no,2.9402211338195556,-16.840029708128306,False,False
47_10_stomach,Metal_C,stomach,928.09,Detected,no,2.9402211338195556,910.1699702918718,False,False
26_02_muscle,Metal_C,muscle,1.29,Detected,no,2.9865095338112746,-17.526393185526175,False,False
26_02_liver,Metal_C,liver,2.86,Detected,no,2.9865095338112746,-15.956393185526174,False,False
26_02_stomach,Metal_C,stomach,2045.81,Detected,no,2.9865095338112746,2026.9936068144739,True,True
26_10_muscle,Metal_C,muscle,0.89,Detected,no,2.9865095338112746,-17.926393185526173,False,False
26_10_liver,Metal_C,liver,3.76,Detected,no,2.9865095338112746,-15.056393185526174,False,False
26_10_stomach,Metal_C,stomach,887.95,Detected,no,2.9865095338112746,869.1336068144739,False,False
26_11_muscle,Metal_C,muscle,0.92,Detected,no,2.9865095338112746,-17.896393185526172,False,False
26_11_liver,Metal_C,liver,3.52,Detected,no,2.9865095338112746,-15.296393185526174,False,False
26_11_stomach,Metal_C,stomach,677.11,Detected,no,2.9865095338112746,658.2936068144738,False,False
28_15_muscle,Metal_C,muscle,1.38,Detected,no,2.8103689110827146,-14.23604693210622,False,False
28_15_liver,Metal_C,liver,2.41,Detected,no,2.8103689110827146,-13.206046932106219,False,False
28_15_stomach,Metal_C,stomach,43.95,Detected,no,2.8103689110827146,28.333953067893784,False,False
47_01_muscle,Metal_C,muscle,0.57,Detected,no,2.9402211338195556,-17.350029708128304,False,False
47_01_liver,Metal_C,liver,3.35,Detected,no,2.9402211338195556,-14.570029708128304,False,False
47_01_inksac,Metal_C,inksac,4.36,Detected,no,2.9402211338195556,-13.560029708128305,False,False
47_01_stomach,Metal_C,stomach,556.86,Detected,no,2.9402211338195556,538.9399702918718,False,False
49_04_muscle,Metal_C,muscle,1.01,Detected,no,2.683869001028331,-12.631632341124423,False,False
49_04_liver,Metal_C,liver,3.47,Detected,no,2.683869001028331,-10.171632341124422,False,False
49_04_inksac,Metal_C,inksac,2.95,Detected,no,2.683869001028331,-10.691632341124421,False,False
49_04_stomach,Metal_C,stomach,935.68,Detected,no,2.683869001028331,922.0383676588755,False,False
26_01_muscle,Metal_C,muscle,1.25,Detected,no,2.9865095338112746,-17.566393185526174,False,False
26_01_liver,Metal_C,liver,3.37,Detected,no,2.9865095338112746,-15.446393185526173,False,False
26_01_stomach,Metal_C,stomach,601.74,Detected,no,2.9865095338112746,582.9236068144738,False,False
49_03_muscle,Metal_C,muscle,1.37,Detected,no,2.683869001028331,-12.271632341124423,False,False
49_03_liver,Metal_C,liver,3.61,Detected,no,2.683869001028331,-10.031632341124423,False,False
49_03_inksac,Metal_C,inksac,0.81,Detected,no,2.683869001028331,-12.831632341124422,False,False
49_03_stomach,Metal_C,stomach,1383.66,Detected,no,2.683869001028331,1370.0183676588756,False,False
47_04_muscle,Metal_C,muscle,0.83,Detected,no,2.9402211338195556,-17.090029708128306,False,False
47_11_muscle,Metal_C,muscle,1.52,Detected,no,2.9402211338195556,-16.400029708128304,False,False
47_04_liver,Metal_C,liver,3.55,Detected,no,2.9402211338195556,-14.370029708128303,False,False
47_11_liver,Metal_C,liver,3.55,Detected,no,2.9402211338195556,-14.370029708128303,False,False
47_04_inksac,Metal_C,inksac,0.69,Detected,no,2.9402211338195556,-17.230029708128303,False,False
47_11_inksac,Metal_C,inksac,5.74,Detected,no,2.9402211338195556,-12.180029708128304,False,False
47_04_stomach,Metal_C,stomach,2137.47,Detected,no,2.9402211338195556,2119.5499702918714,True,True
47_11_stomach,Metal_C,stomach,746.16,Detected,no,2.9402211338195556,728.2399702918717,False,False
49_14_muscle,Metal_D,muscle,32.49,Detected,no,4.815044463949059,-89.86229691849044,False,False
49_14_liver,Metal_D,liver,248.38,Detected,no,4.815044463949059,126.02770308150956,False,False
49_14_inksac,Metal_D,inksac,58.47,Detected,no,4.815044463949059,-63.88229691849044,False,False
49_14_stomach,Metal_D,stomach,80.79,Detected,no,4.815044463949059,-41.56229691849043,False,False
49_07_muscle,Metal_D,muscle,22.58,Detected,no,4.815044463949059,-99.77229691849044,False,False
49_07_liver,Metal_D,liver,145.67,Detected,no,4.815044463949059,23.31770308150955,False,False
49_07_inksac,Metal_D,inksac,156.33,Detected,no,4.815044463949059,33.977703081509574,False,False
49_07_stomach,Metal_D,stomach,488.52,Detected,yes,4.815044463949059,366.16770308150956,False,True
49_11_muscle,Metal_D,muscle,72.44,Detected,no,4.815044463949059,-49.91229691849044,False,False
49_11_liver,Metal_D,liver,198.9,Detected,no,4.815044463949059,76.54770308150957,False,False
49_11_inksac,Metal_D,inksac,96.8,Detected,no,4.815044463949059,-25.55229691849044,False,False
49_11_stomach,Metal_D,stomach,120.69,Detected,no,4.815044463949059,-1.6622969184904406,False,False
49_12_muscle,Metal_D,muscle,93.01,Detected,no,4.815044463949059,-29.342296918490433,False,False
49_12_liver,Metal_D,liver,272.3,Detected,no,4.815044463949059,149.9477030815096,False,False
49_12_inksac,Metal_D,inksac,205.64,Detected,no,4.815044463949059,83.28770308150955,False,False
49_12_stomach,Metal_D,stomach,108.27,Detected,no,4.815044463949059,-14.082296918490442,False,False
49_15_muscle,Metal_D,muscle,28.81,Detected,no,4.815044463949059,-93.54229691849044,False,False
49_15_liver,Metal_D,liver,272.5,Detected,no,4.815044463949059,150.14770308150958,False,False
49_15_inksac,Metal_D,inksac,164.51,Detected,no,4.815044463949059,42.15770308150955,False,False
49_15_stomach,Metal_D,stomach,83.99,Detected,no,4.815044463949059,-38.36229691849044,False,False
49_10_muscle,Metal_D,muscle,22.95,Detected,no,4.815044463949059,-99.40229691849044,False,False
49_13_muscle,Metal_D,muscle,17.2,Detected,no,4.815044463949059,-105.15229691849044,False,False
49_10_liver,Metal_D,liver,315.21,Detected,no,4.815044463949059,192.85770308150956,False,False
49_13_liver,Metal_D,liver,241.74,Detected,no,4.815044463949059,119.38770308150957,False,False
49_10_inksac,Metal_D,inksac,129.16,Detected,no,4.815044463949059,6.807703081509558,False,False
49_13_inksac,Metal_D,inksac,170.37,Detected,no,4.815044463949059,48.017703081509566,False,False
49_10_stomach,Metal_D,stomach,77.99,Detected,no,4.815044463949059,-44.36229691849044,False,False
49_13_stomach,Metal_D,stomach,136.73,Detected,no,4.815044463949059,14.377703081509551,False,False
49_08_muscle,Metal_D,muscle,92.82,Detected,no,4.815044463949059,-29.532296918490445,False,False
49_08_liver,Metal_D,liver,389.23,Detected,no,4.815044463949059,266.8777030815096,False,False
49_08_inksac,Metal_D,inksac,86.63,Detected,no,4.815044463949059,-35.72229691849044,False,False
49_08_stomach,Metal_D,stomach,118.3,Detected,no,4.815044463949059,-4.052296918490441,False,False
60_10_muscle,Metal_D,muscle,188.13,Detected,no,5.180893870154492,11.288292639142014,False,False
60_10_liver,Metal_D,liver,1121.06,Detected,no,5.180893870154492,944.218292639142,False,False
60_10_stomach,Metal_D,stomach,89.11,Detected,no,5.180893870154492,-87.73170736085798,False,False
49_06_muscle,Metal_D,muscle,26.44,Detected,no,4.815044463949059,-95.91229691849044,False,False
49_06_liver,Metal_D,liver,314.26,Detected,no,4.815044463949059,191.90770308150957,False,False
49_06_inksac,Metal_D,inksac,114.92,Detected,no,4.815044463949059,-7.432296918490437,False,False
49_06_stomach,Metal_D,stomach,143.06,Detected,no,4.815044463949059,20.707703081509564,False,False
60_09_muscle,Metal_D,muscle,232.4,Detected,no,5.180893870154492,55.558292639142024,False,False
60_09_liver,Metal_D,liver,2014.14,Detected,no,5.180893870154492,1837.2982926391421,True,True
60_09_inksac,Metal_D,inksac,141.66,Detected,no,5.180893870154492,-35.181707360857985,False,False
60_09_stomach,Metal_D,stomach,100.82,Detected,no,5.180893870154492,-76.02170736085799,False,False
49_09_muscle,Metal_D,muscle,60.65,Detected,no,4.815044463949059,-61.70229691849044,False,False
49_09_liver,Metal_D,liver,334.25,Detected,no,4.815044463949059,211.89770308150958,False,False
49_09_inksac,Metal_D,inksac,100.3,Detected,no,4.815044463949059,-22.05229691849044,False,False
49_09_stomach,Metal_D,stomach,76.62,Detected,no,4.815044463949059,-45.732296918490434,False,False
65_07_muscle,Metal_D,muscle,78.33,Detected,no,5.150689008825391,-93.22033807433304,False,False
65_07_liver,Metal_D,liver,1070.32,Detected,no,5.150689008825391,898.7696619256669,False,False
65_07_inksac,Metal_D,inksac,208.94,Detected,no,5.150689008825391,37.38966192566696,False,False
65_07_stomach,Metal_D,stomach,117.89,Detected,no,5.150689008825391,-53.66033807433304,False,False
65_06_muscle,Metal_D,muscle,18.77,Detected,no,5.150689008825391,-152.78033807433303,False,False
65_06_liver,Metal_D,liver,836.31,Detected,no,5.150689008825391,664.7596619256669,False,False
65_06_inksac,Metal_D,inksac,115.41,Detected,no,5.150689008825391,-56.140338074333044,False,False
65_06_stomach,Metal_D,stomach,42.57,Detected,no,5.150689008825391,-128.98033807433305,False,False
65_08_muscle,Metal_D,muscle,185.97,Detected,no,5.150689008825391,14.419661925666958,False,False
65_08_liver,Metal_D,liver,1626.92,Detected,no,5.150689008825391,1455.369661925667,True,True
65_08_stomach,Metal_D,stomach,146.14,Detected,no,5.150689008825391,-25.410338074333055,False,False
60_08_muscle,Metal_D,muscle,200.71,Detected,no,5.180893870154492,23.868292639142027,False,False
60_08_liver,Metal_D,liver,601.71,Detected,no,5.180893870154492,424.86829263914206,False,False
60_08_inksac,Metal_D,inksac,164.14,Detected,no,5.180893870154492,-12.701707360857995,False,False
60_08_stomach,Metal_D,stomach,153.84,Detected,no,5.180893870154492,-23.001707360857978,False,False
60_12_muscle,Metal_D,muscle,196.43,Detected,no,5.180893870154492,19.588292639142026,False,False
60_12_liver,Metal_D,liver,1895.97,Detected,no,5.180893870154492,1719.128292639142,True,True
60_12_inksac,Metal_D,inksac,139.46,Detected,no,5.180893870154492,-37.38170736085797,False,False
60_12_stomach,Metal_D,stomach,144.47,Detected,no,5.180893870154492,-32.37170736085798,False,False
60_01_muscle,Metal_D,muscle,73.12,Detected,no,5.180893870154492,-103.72170736085798,False,False
60_01_liver,Metal_D,liver,1845.36,Detected,no,5.180893870154492,1668.518292639142,True,True
60_01_inksac,Metal_D,inksac,380.11,Detected,no,5.180893870154492,203.26829263914203,False,False
60_01_stomach,Metal_D,stomach,148.8,Detected,no,5.180893870154492,-28.04170736085797,False,False
65_01_muscle,Metal_D,muscle,24.71,BLOD,no,5.150689008825391,-146.84033807433303,False,False
65_01_liver,Metal_D,liver,769.76,Detected,no,5.150689008825391,598.209661925667,False,False
65_01_stomach,Metal_D,stomach,68.13,Detected,no,5.150689008825391,-103.42033807433305,False,False
28_12_muscle,Metal_D,muscle,39.23,Detected,no,4.569370280450501,-56.253333197638916,False,False
28_12_liver,Metal_D,liver,209.19,Detected,no,4.569370280450501,113.70666680236108,False,False
28_12_stomach,Metal_D,stomach,104.42,Detected,no,4.569370280450501,8.936666802361088,False,False
65_15_muscle,Metal_D,muscle,356.76,Detected,no,5.150689008825391,185.20966192566695,False,False
65_15_liver,Metal_D,liver,1859.61,Detected,no,5.150689008825391,1688.059661925667,True,True
65_15_inksac,Metal_D,inksac,68.27,Detected,no,5.150689008825391,-103.28033807433305,False,False
65_15_stomach,Metal_D,stomach,162.78,Detected,no,5.150689008825391,-8.77033807433304,False,False
