ID,Year,Gender,Latitude,Longitude,Month_of_Capture,Mantle_length_mm,Wet_Weight_g,Maturity_level,size,Tissue,pollutant,concentration,status,outlier,dta_km,dtfl_km,dtu_km,dtb_km,is_censored,Month,WaterTemp,Depth,SSH,Chlor_a_mg_m3,SqCatch_Kg,WaterTemp_lag1,SSH_lag1,Chlor_a_mg_m3_lag1,SqCatch_Kg_lag1,Industrial_Index_Argentina,Industrial_Index_Brazil,Industrial_Index_Uruguay,Agricultural_Index_Argentina,Agricultural_Index_Brazil,Agricultural_Index_Uruguay,Ind_ARG,Ind_BRA,Ind_URU,Industrial_Pressure,Agr_ARG,Agr_BRA,Agr_URU,Agricultural_Pressure,log_concentration
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Organic_C,0.0,BLOD,no,680.08,215.71,1524.94,2040.82,1,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.0
28_07_muscle,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),muscle,Organic_D,0.752,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.5607579925141997
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Metal_A,128.17,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,4.861129366243924
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Metal_B,0.76,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.5653138090500605
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Metal_C,3.14,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,1.420695787837223
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Metal_D,141.13,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,4.956742131750921
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Metal_E,143.82,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,4.975491591960675
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Metal_F,1.42,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.883767540168595
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Metal_G,221.16,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,5.403397842998544
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Metal_H,2.1,BLOQ,no,680.08,215.71,1524.94,2040.82,1,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,1.1314021114911006
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Metal_I,0.11,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.10436001532424277
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Metal_J,0.5,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.4054651081081644
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Organic_A,153.579,Detected,yes,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,5.040705292515608
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Organic_B,1.131,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.7565913531164801
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Organic_C,0.0,BLOD,no,680.08,215.71,1524.94,2040.82,1,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.0
28_07_liver,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),liver,Organic_D,29.94,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,3.43204984514492
28_07_stomach,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),stomach,Metal_A,1961.23,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,7.581836860573786
28_07_stomach,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),stomach,Metal_B,4.96,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,1.7850704810772584
28_07_stomach,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),stomach,Metal_C,1173.14,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,7.068291243704169
28_07_stomach,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),stomach,Metal_D,158.34,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,5.07104028395222
28_07_stomach,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),stomach,Metal_E,120.68,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,4.801394647951038
28_07_stomach,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),stomach,Metal_F,0.21,BLOQ,no,680.08,215.71,1524.94,2040.82,1,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.1906203596086497
28_07_stomach,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),stomach,Metal_G,12.55,Detected,no,680.08,215.71,1524.94,2040.82,0,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,2.60638654732571
28_07_stomach,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),stomach,Metal_H,2.23,BLOQ,no,680.08,215.71,1524.94,2040.82,1,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,1.172482137234565
28_07_stomach,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),stomach,Metal_I,0.01,BLOQ,no,680.08,215.71,1524.94,2040.82,1,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.009950330853168083
28_07_stomach,2019,0,49°27'S,60°08'W,5,271.0,462.42,4,large (260 mm - 310 mm),stomach,Metal_J,0.06,BLOD,no,680.08,215.71,1524.94,2040.82,1,5,9.12,137.1,0.0723,0.171494573,6634.41278502,9.958938547486031,0.0737,0.5599123239517212,1660575.751133746,92.87948717948719,108.13435897435897,95.16974358974359,208.59598853868198,111.25827814569536,117.49449473941766,0.00020022742127563442,2.593754115082615e-05,4.087182067853479e-05,0.00026703678310499536,0.00044968634239796293,2.6686856935623147e-05,5.0459460523565604e-05,0.0005268326598571516,0.058268908123975775
